gene,-40_ura3_A,-40_ura3_B,-20_ura3_A,-20_ura3_B,0_ura3_A,0_ura3_B,10_ura3_A,10_ura3_B,20_ura3_A,20_ura3_B,20_ura3_B.1,40_ura3_A,40_ura3_B,60_ura3_A,60_ura3_B,80_ura3_A,80_ura3_B,-40_0258_A,-40_0258_B,-20_0258_A,-20_0258_B,0_0258_A,0_0258_B,10_0258_A,10_0258_B,20_0258_A,40_0258_A,40_0258_B,60_0258_A,60_0258_B,80_0258_A,80_0258_B
VNG1653H,-0.202850785,-0.081909736,-0.061633951,-0.02650539,-0.12632349,-0.075415644,-0.05546761,-0.102452662,-0.092289465,0.153273542,0.069592291,-0.029830758,0.041201255,0.014655014,0.02588185,0.056024323,0.071512284,0.07604992,-0.052734282,-0.085191178,-0.103487908,-0.14522625,-0.163023304,-0.150996983,-0.001229456,0.039869338,-0.019595486,0.011201438,0.068518077,0.129841694,0.03803003,0.205885564
VNG1654G,-0.098998906,-0.001009744,-0.056153342,-0.092220386,-0.097285235,-0.040530881,-0.046162973,-0.127748,-0.034184199,0.053380524,0.103872786,-0.107453471,-0.009938539,-0.055819215,0.073806589,0.027643417,0.068487004,0.066581279,-0.067450124,-0.018149321,-0.174238465,-0.105631982,-0.114000611,-0.15765923,-0.087125301,-0.040615808,-0.077288237,-0.038712532,0.11721906,0.108590644,0.016712955,0.094801392
VNG1655H,0.222316663,0.034074797,0.021017235,0.054404343,-0.030260271,-0.009586241,0.089288812,-0.071649624,-0.041543734,-0.090428492,-0.073398033,0.03766577,-0.18801071,-0.002087355,-0.085654181,-0.044362707,0.059956242,0.039918905,0.04314032,0.094429371,0.053511666,0.015923222,-0.055685528,-0.062194767,-0.000528819,-0.03582771,-0.0507898,0.014587984,0.035798501,-0.082615907,-0.030084974,-0.022148015
VNG1656H,0.169756621,0.195882723,0.172928758,0.122625664,0.434746792,0.483854793,0.309339296,0.137092973,0.318604113,0.056664162,-0.070990979,0.192018445,0.327003624,0.566313974,0.56395486,0.773072623,0.670241377,0.22803983,0.079509184,0.197381631,0.059334456,0.476181211,0.088356242,0.159634911,0.350085068,0.036006228,0.046076215,0.006001953,-0.220076593,-0.152993283,-0.069729522,-0.043048902
VNG1657H,0.175915957,-0.044059629,-0.063711208,-0.031431367,0.020721962,0.040415791,-0.019736388,0.063810502,-0.027110276,0.08176291,-0.01206148,0.042328832,0.008127785,0.009955806,0.081256349,0.073424377,-0.11669841,0.088721814,-0.052216531,0.121881826,-0.073989766,-0.013839275,0.003546178,-0.119016831,-0.286577923,0.013180154,-0.01423283,0.031498059,-0.030425901,-0.060443023,-0.031660118,-0.029086967
VNG1658C,0.296227512,0.058229119,0.181419353,-0.022784314,0.040987648,0.137562848,-0.083048079,-0.15325252,0.174330579,-0.099879561,-0.072433163,0.282435237,0.153395812,0.481875709,0.116052729,0.239466877,0.38139144,0.053138739,0.063351297,0.08233074,0.258849587,0.235985268,0.634853158,-0.076498293,0.025761087,-0.122743928,-0.152289616,-0.160587498,-0.080598266,-0.194766795,-0.234534046,-0.29064949
VNG1659G,0.04756963,-0.063102056,-0.034503194,-0.033813446,-0.022955999,-0.077373289,-0.013044732,-0.082316929,-0.078215099,0.070846163,-0.045797126,0.013778524,-0.0275363,-0.070939307,-0.096117333,0.055281875,0.039244134,0.043146098,0.009054475,0.041724089,0.031355219,-0.052879619,-0.054462606,-0.05199506,-0.108415206,-0.005026593,-0.025740263,-0.019496991,-0.037859269,-0.035507073,0.016189594,0.071904829
VNG1660G,-0.074800613,-0.017143339,-0.016996404,-0.008044667,-0.026400232,-0.026924925,-0.053445963,-0.149714586,-0.051473286,0.074380948,-0.01851297,0.011250775,0.031334884,-0.064970718,0.02046779,-0.050326132,-0.026943098,-0.022805136,0.042816218,-0.010718486,-0.077498294,-0.142671334,-0.134162908,-0.155979406,0.008414785,-0.036294794,-0.075161473,-0.08156843,-0.016545019,0.171849619,0.00476117,0.007925956
VNG1663C,-0.381854789,-0.021499219,-0.096940097,0.07215512,0.058379413,-0.106076403,-0.000147643,-0.057992909,-0.124592155,0.134221881,0.024970232,0.102662019,0.1511834,-0.01011509,0.061480002,0.11377876,-0.161637417,0.128348857,0.082626541,0.023604108,-0.19948236,-0.21868459,-0.154564907,-0.108086054,-0.138192392,0.077880519,-0.008997829,0.06513958,0.114887609,0.187666154,0.125203989,0.155413169
VNG1664H,-0.013149329,0.014183335,0.000307529,-0.021450649,0.124491307,0.29425641,-0.148363053,-0.105404543,-0.017865247,-0.145443111,-0.408553852,0.042195791,-0.176856059,0.015032009,0.052681445,-0.012884727,-0.120055914,-0.221958075,-0.119162034,-0.14710716,-0.082011668,0.225954396,-0.11916217,-0.066544868,-0.154414983,-0.440856526,-0.238588408,-0.310906147,-0.900673832,-0.7314316,-0.421255975,-0.363252956
VNG1665G,0.373617744,0.431569467,0.382980372,0.133159516,0.421461503,0.522713312,-0.009633853,-0.127269332,0.286138294,-0.542526262,-0.560139524,-0.15399585,-0.183707847,0.463051192,0.223194533,0.336249398,0.335881212,-0.026950347,-0.032161566,0.199345825,0.292064883,0.721504757,0.258312546,0.19381441,-0.060119276,-0.47400434,-0.35050368,-0.616359643,-0.907071449,-1.187722884,-0.903390117,-0.977449723
VNG1666H,0.116566106,0.032485825,0.03058169,0.047606866,0.012348881,0.038967041,0.005791988,0.079025352,0.010882182,-0.024501524,-0.01377463,0.010121696,0.072445224,0.054080541,-0.002585864,0.025393285,0.090502944,0.036329552,-0.000989132,0.0008357,0.004528931,0.00214406,-0.041173246,-0.086039027,-0.084135545,0.010234846,-0.03571653,0.002933154,0.060883941,0.083329606,0.038226459,0.01183074
VNG1667G,-0.030147573,0.046338367,-0.131042946,-0.184561834,-0.053913202,0.205977041,-0.421347335,-0.316102603,-0.047760547,-0.634842795,-0.657560906,-0.485748375,-0.775509787,-0.453124648,-0.635726803,-0.816333872,-0.677784199,-0.608920681,-0.500759653,-0.529697679,-0.300547291,-0.036799534,-0.111505925,-0.280873264,-0.334002801,-0.757698062,-0.580108002,-1.047578198,-1.103741614,-1.150419207,-1.130262311,-1.172059034
VNG1668G,0.517357191,0.214796317,0.5784801,-0.064280364,0.22297302,-0.086085347,0.822344115,0.344697382,0.964169325,-0.197115078,0.004458666,0.702465968,0.642293467,1.243736152,0.692356804,0.534502886,0.633204564,-0.359915472,0.36291551,0.123567657,0.758534846,1.170686935,0.586307471,0.785471769,1.076401407,0.307241372,0.42735554,0.544366857,-0.514655246,-0.524791649,-0.165582425,-0.6117231
VNG1670C,-0.148409097,0.001672221,0.008483641,0.012801614,0.013248334,0.038885076,0.032101762,-0.03543441,0.122660146,0.204935456,0.166349014,0.191385468,0.287056549,0.208155837,0.285423849,0.251597272,0.224354331,0.173209709,0.080632456,0.05847322,-0.041354197,0.048472942,-0.02366352,-0.090276307,-0.017822859,0.170500451,0.105603467,0.275499338,0.323403912,0.25346546,0.249677614,0.305694064
VNG1672H,0.248530894,0.220321744,0.307758185,0.231764624,0.221217103,0.266162528,0.26175601,0.222765351,0.225950953,0.255986821,0.079950271,0.270659968,0.335047873,0.419203226,0.366794235,0.433213098,0.208570323,0.333279144,0.319534722,0.283489229,0.288914417,0.273566136,0.289369206,0.09733778,0.033339762,0.235834409,0.087063679,0.262290265,0.214400685,0.236063247,0.203893986,0.246897421
VNG1673G,-0.086557896,-0.214932141,-0.06217457,-0.193843178,-0.244205017,-0.081016584,-0.196776742,-0.246111283,-0.145606943,-0.222929874,-0.079564719,-0.186957688,-0.173151333,-0.243461496,-0.241354245,-0.164854788,-0.079869049,-0.104171276,-0.277312524,-0.198700196,-0.211222191,-0.19848994,-0.238619671,-0.354718019,-0.209556806,-0.161200124,-0.172058695,-0.196365172,-0.105171055,-0.076745571,-0.134237786,-0.148406308
VNG1674H,-1.378311046,-0.757212415,-1.329539328,-1.321853946,-0.637677004,-0.769830776,-0.897191269,-1.820621409,-0.483138132,-1.82796898,-0.858408493,-1.675140939,-1.056468359,-1.497773812,-0.919999028,-1.237643999,-1.241362524,-1.498239722,-1.126607258,-1.441918004,-1.247553212,-0.578025987,-1.507365283,-1.27850315,-1.322140856,-1.027459738,-0.762074571,-1.092444251,-1.267550868,-1.122853626,-1.738516711,-1.794072884
VNG1675H,-0.194591452,-0.076906519,-0.016828125,-0.041220475,0.028105688,-0.054370348,-0.066453564,-0.032765046,-0.08819657,0.157372528,0.083554082,0.015194345,0.121234207,-0.078727417,0.05714246,0.055265781,0.139754126,-0.12780089,-0.043268851,-0.115539887,0.054717637,-0.159867133,-0.139139001,-0.182691867,0.081643527,-0.042979679,0.008427212,0.151396928,0.078013308,0.306906042,0.12357866,0.30226569
VNG1676G,0.05058561,0.04413119,0.038054162,0.03881583,0.06885125,0.107755941,0.048714141,0.102599679,0.132033394,-0.058108454,-0.123932471,0.081789495,0.204038198,0.484721351,0.447376198,0.405301317,0.408948518,-0.205110476,-0.132780664,-0.117583792,0.054991266,0.116299112,0.000382549,0.159930332,0.082630173,-0.029885298,-0.019485017,-0.156469228,-0.160215435,-0.298620011,-0.303365042,-0.183477261
VNG1678H,-0.083873053,-0.089851366,-0.028928832,-0.017694604,-0.072942379,-0.081001721,-0.049809627,-0.018902907,-0.122685722,0.122451654,0.105717821,0.082620904,0.281578574,0.230951344,0.28594661,0.289627303,0.25074665,-0.068589788,0.052049309,-0.135973782,-0.091740699,-0.119359987,-0.177967293,-0.191032749,-0.054489893,-0.05112782,-0.039462194,-0.00238942,0.180226621,0.468606395,0.150340236,0.255446301
VNG1679H,0.143333374,0.040257988,0.131799367,-0.169883626,0.162986047,0.148049982,0.319503873,0.134220744,0.32617756,-0.158238299,-0.126519014,-0.102414613,0.010735552,0.191081361,0.070997313,0.101777918,0.187941946,-0.1654276,0.07924443,-0.09325861,0.376135326,0.580854206,0.186234507,0.323033419,0.661527824,0.012236795,0.213842848,0.25851561,0.120709569,0.101725359,0.383953592,0.207303512
VNG1680G,-0.022565246,-0.00070689,-0.105061011,0.00651572,-0.049027331,-0.138550322,-0.031427032,-0.059426189,-0.1217766,0.083372131,0.05712975,-0.001543729,0.24391697,0.058355112,0.016599684,0.100728148,0.022033444,0.037456928,0.019654611,-0.002729454,-0.128357287,-0.153155169,-0.076178914,-0.065703319,-0.066739674,0.029591012,0.040482726,0.059227692,0.022964577,0.13320932,0.060990427,0.080935762
VNG1681C,-0.041098426,0.086879253,0.046330166,-0.05014554,0.207338184,0.471556367,0.517814932,0.441383228,1.07256758,0.345654319,0.137492808,0.162901093,0.133683139,0.528205851,0.378756733,0.546417395,0.487037235,-0.107823753,-0.06389899,0.030482821,0.149250999,0.563861337,0.042232355,0.553182464,0.469331335,0.592023485,0.817061579,0.469579296,0.36614968,0.012734051,0.353127529,0.417753331
VNG1682C,0.339705756,0.002585539,-0.008651372,-0.023918259,-0.044928856,-0.01100655,0.127287122,0.171016492,0.190635846,0.213686169,0.185125456,0.077025518,-0.093688277,0.177822903,-0.014818181,0.129675373,0.341157432,-0.034428282,-0.038689935,0.063765155,0.149792311,0.091155847,-0.012660588,0.265289496,0.217720424,0.167376959,0.185477825,0.175511678,0.202119471,0.101737049,0.27275102,0.248948998
VNG1684G,-0.089561542,-0.031757124,-0.127627278,0.024557281,-0.034508127,-0.113323686,-0.091111064,-0.050024214,-0.220254352,0.1664377,0.216345777,0.029489436,0.139161153,-0.003969862,0.128778829,0.030720907,0.215499746,-0.107653322,-0.027437216,-0.083686562,0.104040023,-0.18051862,-0.027413633,0.01383814,0.059023749,-0.097274265,0.098819523,0.034278247,0.171654869,0.172594215,0.114520247,0.147433294
VNG1686G,-0.080475839,-0.030055158,0.031500896,-0.016006366,-0.075830716,0.025770998,0.031492041,-0.039593772,0.093968754,-0.007496608,0.07556806,0.052702544,0.020716961,-0.026049574,0.024620143,0.068515137,-0.023059376,0.090594628,-0.044192035,-0.002230462,-0.11841093,-0.038095307,-0.18722675,-0.100064476,0.00212768,0.076771139,-0.000692128,0.089059538,0.192299319,0.210121054,0.168258066,0.14384086
VNG1687C,0.104391546,0.003124448,-0.058205057,-0.01197379,-0.005698477,-0.078890226,-0.059803565,-0.08360688,-0.022074898,0.051840421,0.0469123,-0.082192952,0.073997441,-0.109236305,0.000183413,-0.012244185,0.104245916,0.014033422,-0.003365398,0.03143445,0.291959014,0.110163664,0.100733051,-0.069812552,0.09849412,-0.002420148,0.016055067,-0.083822884,0.121002211,-0.033910267,0.005289629,0.080009032
VNG1688C,-0.308941064,-0.100128036,-0.108478885,-0.02167767,-0.001494293,-0.204220289,-0.10563888,-0.08396973,-0.245985812,0.196549835,0.166977198,0.033854948,0.207595133,-0.066439251,0.143342857,0.073868161,0.072875805,0.027389189,0.018337271,-0.02661196,-0.056476946,-0.391404645,-0.157992314,-0.170167904,-0.016324578,0.020019598,0.012016789,0.126897501,0.231477456,0.290381057,0.15275922,0.298687837
VNG1689G,-0.019669188,0.058998498,0.007775347,0.036134829,0.046994002,-0.135501538,-0.099258447,-0.033806714,-0.220922643,0.079080146,0.131279149,0.042703391,0.103545489,-0.066220549,-0.0177115,0.084352872,-0.001889145,0.129953714,0.034912765,0.020480433,-0.027325617,-0.172474536,-0.015229374,-0.051041398,-0.007190884,0.011529412,-0.053653554,0.009942543,0.041526788,0.053336636,-0.00933556,0.113466074
VNG1690G,0.127876233,0.011518911,-0.004873355,0.035596884,0.009018023,0.003427817,0.034460429,-0.056323364,-0.041154402,0.044441278,-0.019997425,0.020036937,-0.07961841,0.004525347,-0.106385219,0.072778505,-0.094796672,0.077398615,0.027918784,0.075628256,-0.050782439,-0.012743644,-0.088796628,-0.103827719,-0.176505301,0.057274239,0.020164337,0.094527915,0.028517783,-0.011943241,0.029032142,0.084794589
VNG1691G,-0.168147567,-0.035577289,0.012734868,0.072062585,0.043891133,-0.034792132,-0.031845256,-0.112680751,-0.028985188,-0.029595869,-0.00631273,-0.017790003,0.060203821,-0.045712083,0.025619608,0.079793549,-0.019886355,0.095682822,-0.027966758,-0.007669165,-0.098161832,-0.15676424,-0.126533437,-0.08268656,-0.10329995,0.013452342,-0.046809885,0.051068814,0.108949834,0.132317397,0.036656628,0.139988307
VNG1692G,-0.066515601,-0.065156371,-0.045464064,-0.012519401,-0.035897163,-0.048804439,-0.070756071,-0.061877666,-0.089398866,0.026028902,0.081589539,0.062043724,0.101257838,0.037811523,0.087817142,0.044378048,0.085052851,0.062989464,-0.038516936,-0.015280507,-0.108847303,-0.148828029,-0.092822238,-0.014622551,0.029065394,-0.042759088,-0.01283853,-0.002142982,0.075108851,0.220945687,0.048555995,0.03320133
VNG1693G,-0.145741976,0.086483987,0.070828339,0.189836296,-0.055290739,0.086644786,0.041132742,0.026978648,0.137934331,0.101374048,0.053824044,0.02127081,-0.127025584,-0.087064966,-0.027019894,-0.156170423,-0.274394105,0.290662375,0.154199512,0.179244397,-0.095982799,0.06699837,-0.074526671,0.039929493,-0.033966581,0.229054846,0.070001905,0.128604406,0.255404067,0.150276242,0.187225522,0.339886884
VNG1695G,-0.08448016,-0.001477087,-0.076869985,0.017165574,0.046657356,-0.158628077,-0.016398615,-0.031477737,-0.20054283,0.050486022,0.063493162,-0.028798727,0.110894954,-0.089201803,-0.099099465,0.003383395,-0.009416867,0.041353181,0.10404784,0.017840612,0.018380265,-0.125486662,-0.031535186,-0.082042868,0.008209772,0.010908482,-0.011582565,-0.041565736,-0.027655677,0.104969055,-0.052310567,0.095613694
VNG1697G,-0.032458546,-0.021421737,0.001188681,0.114159997,0.034356616,-0.045520223,0.013989313,-0.074595422,-0.115911162,-0.017689654,-0.010836027,0.027392913,0.049341352,-0.003049646,-0.006071232,0.058000812,-0.037395487,0.131782159,0.118604643,0.10094404,-0.052343849,-0.057877838,-0.014493219,-0.019569859,-0.054186319,0.005912532,0.017723101,-0.021724478,-0.007703428,-0.020925915,0.005052714,0.040823332
VNG1698G,0.042771352,-0.039468353,-0.019698729,-0.021789404,-0.021617131,-0.055974165,-0.04043625,-0.13600174,-0.100649232,0.034768325,0.078402734,0.031077487,-0.007604637,-0.073795404,0.013046713,-0.035906247,0.103706253,0.068591812,-0.040293668,0.010694568,-0.118195882,-0.119375317,-0.072566339,-0.10676776,-0.067812163,-0.044401807,0.0106474,-0.021908003,0.045737995,0.059210338,0.040567015,0.122659651
VNG1699C,-0.194136787,0.051134509,0.053017036,0.063128293,0.012281135,-0.034018119,0.014685972,-0.118366973,-0.098188384,-0.00789591,0.016040729,0.116645138,0.088593715,0.049559785,-0.019058204,0.085118552,0.085641733,0.078322725,0.006413135,0.048509912,-0.131877456,-0.159868204,-0.158092656,-0.072512544,-0.064701296,0.034496708,-0.042631971,0.002093871,0.119151493,0.218861159,0.1743154,0.227908818
VNG1700G,-0.122855517,-0.052920915,-0.046766308,0.068137478,-0.032974003,-0.099733406,-0.013689039,-0.064762497,-0.083435202,0.126557955,0.110407322,0.033681212,0.055274462,-0.009457925,-0.008045355,0.111932908,0.004758154,0.087788401,-0.028294691,-0.075220221,-0.189315183,-0.159342043,-0.135054612,-0.073200605,-0.100901516,-0.035979902,-0.009635512,0.001829518,0.089287436,0.173232974,0.106194153,0.115137693
VNG1701G,0.040044342,0.0592791,0.01024313,-0.013499914,-0.000661225,-0.037419346,-0.054734863,-0.138421471,-0.115185982,0.179663374,0.057348827,0.026018221,0.0084822,-0.016086544,-0.008472657,0.096330915,-0.025242929,0.142989247,0.016463246,0.013119965,-0.163467794,-0.113674428,-0.019212245,-0.159753584,-0.142017091,0.016459187,-0.022398569,-0.057502566,0.122543328,0.086450594,0.036259954,0.115309901
VNG1702G,-0.083802022,-0.028546087,-0.017556006,-0.062743836,-0.011482337,-0.106701104,-0.069315755,-0.076696376,-0.273383329,0.123030464,0.100850967,0.024002525,0.140197392,-0.084647166,-0.021725345,0.061972503,0.000196737,0.033789607,-0.036447111,-0.05501758,-0.049590465,-0.149991207,-0.141897558,-0.110058724,-0.092585925,-0.008646121,-0.035731467,-0.078937797,0.026616678,0.073828118,0.099578371,0.131389053
VNG1703G,-0.129913485,-0.07106677,-0.032410276,-0.022994196,0.005754115,-0.023493983,-0.007973992,-0.009442856,-0.072178806,0.128845922,0.00389458,0.134782062,0.088644134,0.019333656,0.072371399,0.065615728,-0.146006275,0.273804707,-0.016881136,0.034244548,-0.26242544,-0.120623136,-0.173510054,-0.116826737,-0.139737318,0.091104828,0.008161603,0.018852281,0.092010718,0.205618609,0.134675802,0.14667523
VNG1705G,-0.043055395,0.025824657,-0.052189281,0.079620955,0.022825509,-0.033528202,0.020066021,0.003657328,-0.108581938,0.077314024,0.019378811,0.070764345,-0.023371524,0.043135967,-0.024527365,0.043079279,-0.069623643,0.060629919,0.101993728,0.097714683,-0.07032016,-0.087790649,-0.066974328,-0.0865285,-0.177985078,0.038064521,0.009987514,0.006996881,-0.034770002,0.013088215,0.030413911,0.054386657
VNG1706G,-0.059898725,-0.018239356,-0.018027442,0.084591755,0.050598745,-0.097925856,-0.028851014,-0.066949184,-0.19667889,0.045920698,0.091532877,0.047030886,0.128983235,-0.106046935,0.033231478,0.064578785,0.044602763,-0.039001532,-0.042619724,-0.041874228,0.058827225,-0.110216206,-0.061557351,-0.054769089,0.023657863,-0.062481233,-0.0299637,0.092337314,0.017894697,0.192652193,0.054770571,0.186286212
VNG1707G,-0.078278135,-0.016140756,0.035861871,0.107844146,0.015006078,-0.096636415,-0.129254424,-0.119629983,-0.236967634,0.099479304,0.098096693,0.024233643,0.052894277,-0.049583262,0.067262844,0.083561537,0.015128148,0.07610972,-0.000140923,-0.002056001,-0.13947639,-0.17626607,-0.071135825,-0.134959746,-0.050099277,-0.029387211,0.034955778,-0.063905509,0.011245036,0.082693601,0.061506333,0.179493936
VNG1709G,-0.086293199,-0.028044564,-0.02492706,-0.024422751,0.058915919,0.018650199,-0.023084557,0.045144151,-0.143088701,0.064251253,-0.01808378,0.0601139,0.035454806,-0.013338073,0.011921956,0.045836128,-0.165842522,0.08840601,-0.005690407,0.059684032,-0.198353374,-0.097668409,-0.136765141,-0.159924244,-0.248855671,0.058739709,0.014416082,0.069289093,0.051105838,0.194441839,0.140878354,0.005274986
VNG1711G,-0.199509546,0.012646888,-0.003260365,0.121778694,0.00871191,-0.124432723,-0.084107372,-0.063371758,-0.200083493,0.057835934,0.103305463,0.030657763,0.159291901,-0.021035283,0.001610726,0.074311378,0.071007112,0.029853266,0.106499086,-0.100297868,-0.034856962,-0.227931024,-0.033722233,-0.021623121,0.153794861,0.001361311,0.001208019,0.023696522,0.046681963,0.230436007,0.040229603,0.21833583
VNG1713G,-0.246557395,0.008303861,-0.032224647,0.120895424,0.003325646,-0.093060855,-0.022987617,-0.052760037,-0.249843104,0.099833547,0.123989454,0.056757042,0.178206522,-0.114082024,0.041565596,0.026235373,0.052853626,0.034357317,-0.080209895,-0.020734424,0.044959042,-0.204468012,-0.038136033,-0.101155156,-0.038024568,-0.062758817,-0.003365742,-0.045597387,-0.09832884,0.157861433,0.036001715,0.142456503
